Sport,Naam,Website,Naam accommodatie,Adres accommodatie,Postcode accommodatie,Plaats accommodatie,Stadsdeel,Aangepast sporten,KvK,Stadspas,x,y,Sport_en,district_code,Count,Meta_Cat,Sub_Cat,All,Sport_count,sport_count_in_district
Boksen,Xena Sports,www.xenasports.nl,Xena Sports,Van Hallstraat 52,1051HH,Amsterdam,West,,34111082.0,ja,4.87036798,52.38185859,Boxing,E,1,physical sports,combat sports and martial arts,All Sports,8,2
Boksen,Bokstherapie/Boksen voor vrouwen,www.bokstherapie.nl,Bokstherapie,Waalstraat 184,1079EJ,Amsterdam,Zuid,,,,4.90161821,52.34106829,Boxing,K,1,physical sports,combat sports and martial arts,All Sports,8,3
Boksen,Sportcentrum KOPS,www.sportcentrumkops.nl,Sportcentrum Kops,Weesperzijde 115,1091EN,Amsterdam,Oost,,40535111.0,,4.91212422,52.35071883,Boxing,M,1,physical sports,combat sports and martial arts,All Sports,8,1
Bootcamp,A3 sport,www.facebook.com/a3demunnik/,Sporthal De Weeren,Beemsterstraat 656,1027ED,Amsterdam,Noord,,67601782.0,ja,4.95933828,52.40119389,Bootcamp,N,1,physical sports,gym sports,All Sports,3,1
Bootcamp,Spark United,www.sparkunited.nl/gebruikers/spark-united-buurtsportvereniging,Sportpark De Eendracht,Bok de Korverweg 20,1067HR,Amsterdam,Nieuw-West,,55541542.0,,4.78522141,52.37924265,Bootcamp,F,1,physical sports,gym sports,All Sports,3,1
Bootcamp,Bootcamp Tai,www.bootcamptai.com,Westerpark,Polonceau-kade 1,1014DA,Amsterdam,West,,69590427.0,ja,4.87461406,52.38589309,Bootcamp,E,1,physical sports,gym sports,All Sports,3,1
Bowling,Duivendrechtse Bowlingvereniging Borchland,www.d-b-b.nl,Sportcentrum Borchland,Borchlandweg 6,1114BD,Duivendrecht,Zuidoost,,,,4.9276264,52.31582756,Bowling,T,1,physical sports,target sports,All Sports,3,1
Bowling,Aloha,www.aloha.nl,Aloha Bowling,De Ruyterkade 151,1011AC,Amsterdam,Centrum,,,,4.9090167,52.37758857,Bowling,A,1,physical sports,target sports,All Sports,3,1
Bowling,Bowlingvereniging Amsterdam,www.knijnbowling.nl,Bowling Knijn,Scheldeplein 3,1078GR,Amsterdam,Zuid,,,,4.89135398,52.34433323,Bowling,K,1,physical sports,target sports,All Sports,3,1
Bowls,Bowlsclub Osdorp,www.mbvo-amsterdam.nl/bowls.htm,Sportpark Ookmeer,Herman Bonpad 5,1067SN,Amsterdam,Nieuw-West,,,,4.79847299,52.36662879,Bowls,F,1,physical sports,target sports,All Sports,6,2
Bowls,Gaasperdam Bowls Club,www.bowlsclubgaasperdam.nl/,Sporthal Gaasperdam,Ravenswaaipad 5,1106AW,Amsterdam,Zuidoost,,,,4.97825726,52.29676965,Bowls,T,1,physical sports,target sports,All Sports,6,1
Bridge,BC Elzenhagen,www.nbbclubsites.nl/club/1014,Het Zwanenmeer,Beemsterstraat 491,1024BE,Amsterdam,Noord,,40532852.0,,4.94936028,52.39533345,Bridge,N,1,Mind sports,board games,All Sports,25,7
Bridge,De Looier,www.looier.nl,Sociëteit De Looier,Beemsterstraat 491,1024BE,Amsterdam,Centrum,,,,4.94936028,52.39533345,Bridge,A,1,Mind sports,board games,All Sports,25,3
Bridge,A.B.A.C.,www.nbbclubsites.nl/club/1006,De 2 Klaveren,De Clercqstraat 136,1052NP,Amsterdam,West,,,,4.86557485,52.37013411,Bridge,E,1,Mind sports,board games,All Sports,25,3
Bridge,Twee Klaveren,www.nbbclubsites.nl/club/1041,De 2 Klaveren,De Clercqstraat 136,1052NP,Amsterdam,West,,,,4.86557485,52.37013411,Bridge,E,1,Mind sports,board games,All Sports,25,3
Bridge,ENPS Quibus,www.enps-quibus.nl,Old School,Gaasterlandstraat 5,1079RH,Amsterdam,Zuid,,34379170.0,,4.89572979,52.33744037,Bridge,K,1,Mind sports,board games,All Sports,25,6
Bridge,ABN/Amro,www.nbbclubsites.nl/club/1026,bankrestaurant ABN AMRO,Gustav Mahlerlaan 10,1082PP,Amsterdam,Zuidoost,,,,4.87488501,52.33700995,Bridge,T,1,Mind sports,board games,All Sports,25,1
Bridge,A.B.K.,www.abk-bridge.nl,Het Witte Huis,IJsbaanpad 45,1076CV,Amsterdam,Zuid,,,,4.85088251,52.34048973,Bridge,K,1,Mind sports,board games,All Sports,25,6
Bridge,BC Ruit,jajbakke.home.xs4all.nl/ruit,Het Witte Huis,IJsbaanpad 45,1076CV,Amsterdam,Centrum,,,,4.85088251,52.34048973,Bridge,A,1,Mind sports,board games,All Sports,25,3
Bridge,H.O.K.,www.het-hok.nl,Het Witte Huis,IJsbaanpad 45,1076CV,Amsterdam,Zuid,,40535271.0,,4.85088251,52.34048973,Bridge,K,1,Mind sports,board games,All Sports,25,6
Bridge,US Uil,www.usuil.nl,Het Witte Huis,IJsbaanpad 45,1076CV,Amsterdam,Zuid,,,,4.85088251,52.34048973,Bridge,K,1,Mind sports,board games,All Sports,25,6
Bridge,Park Bridge Club,www.nbbclubsites.nl/club/1061,Anne Reijnvaanflat,Ite Boeremastraat 11,1054PP,Amsterdam,West,,,,4.86942399,52.36241256,Bridge,E,1,Mind sports,board games,All Sports,25,3
Bridge,Buitenveldertse Bridge Club,www.nbbclubsites.nl/club/1044,De Buitenhof,Nieuw Herlaer 2,1083BD,Amsterdam,Zuid,,34221468.0,,4.88819195,52.32666794,Bridge,K,1,Mind sports,board games,All Sports,25,6
Bridge,H.I.M. B.U.V.,www.himbuv.com,Cafe Genieten,Oranje Vrijstaatplein 2,1093NG,Amsterdam,Oost,,40537944.0,,4.93089646,52.35674736,Bridge,M,1,Mind sports,board games,All Sports,25,2
Bridge,BC Koeperman,www.nbbclubsites.nl/club/1019,OZBB59,Oudezijds Voorburgwal 59,1012EJ,Amsterdam,Centrum,,,,4.89911824,52.37418244,Bridge,A,1,Mind sports,board games,All Sports,25,3
Bridge,BC Starters 86,www.nbbclubsites.nl/club/1052,Hotel New West Inn,Reimerswaalstraat 5,1069AE,Amsterdam,Nieuw-West,,,,4.79475552,52.36243992,Bridge,F,1,Mind sports,board games,All Sports,25,3
Bridge,Osdorp,www.nbbclubsites.nl/club/1060,Hotel New West Inn,Reimerswaalstraat 5,1069AE,Amsterdam,Nieuw-West,,,,4.79475552,52.36243992,Bridge,F,1,Mind sports,board games,All Sports,25,3
Bridge,Om de Sloterplas,www.nbbclubsites.nl/club/1072,Hotel New West Inn,Reimerswaalstraat 5,1069AE,Amsterdam,Nieuw-West,,34351314.0,,4.79475552,52.36243992,Bridge,F,1,Mind sports,board games,All Sports,25,3
Bridge,Pontania,www.nbbclubsites.nl/club/1071,S & O Pontania,Roomtuintjes 233,1093TD,Amsterdam,Oost,,,,4.92911542,52.36541781,Bridge,M,1,Mind sports,board games,All Sports,25,2
Bridge,Joodse Bridge Club JBC,geen website,Joods Cultureel Centrum,Van der Boechorststraat 26,1081BT,Amsterdam,Zuid,,40530872.0,,4.86157827,52.3319364,Bridge,K,1,Mind sports,board games,All Sports,25,6
Bridge,BC de Groene Brug,www.nbbclubsites.nl/club/1073,Sociaal cultureel centrum deKerk,Volendammerweg 150,1024JR,Amsterdam,Noord,,,,4.95800153,52.39204864,Bridge,N,1,Mind sports,board games,All Sports,25,7
Bridge,BC Dio,www.nbbclubsites.nl/club/1076,Sociaal cultureel centrum deKerk,Volendammerweg 150,1024JR,Amsterdam,Noord,,,,4.95800153,52.39204864,Bridge,N,1,Mind sports,board games,All Sports,25,7
Bridge,BC Elzenhagen,www.nbbclubsites.nl/club/1014,Sociaal cultureel centrum deKerk,Volendammerweg 150,1024JR,Amsterdam,Noord,,,,4.95800153,52.39204864,Bridge,N,1,Mind sports,board games,All Sports,25,7
Bridge,BC Nieuwendam,www.nbbclubsites.nl/club/1051,Sociaal cultureel centrum deKerk,Volendammerweg 150,1024JR,Amsterdam,Noord,,,,4.95800153,52.39204864,Bridge,N,1,Mind sports,board games,All Sports,25,7
Bridge,BC Noord,www.nbbclubsites.nl/club/1075,Sociaal cultureel centrum deKerk,Volendammerweg 150,1024JR,Amsterdam,Noord,,,,4.95800153,52.39204864,Bridge,N,1,Mind sports,board games,All Sports,25,7
Bridge,De Ban,www.bcdeban.nl,Sociaal cultureel centrum deKerk,Volendammerweg 150,1024JR,Amsterdam,Noord,,,,4.95800153,52.39204864,Bridge,N,1,Mind sports,board games,All Sports,25,7
Capoeira,Batuque Capoeira,www.capoeiraholland.com,Gymzaal Bankastraat 18,Bankastraat 18,1094ED,Amsterdam,Oost,,,,4.93283709,52.36472212,Capoeira,M,1,physical sports,combat sports and martial arts,All Sports,11,3
Capoeira,Grupo Malunga Capoeira,geen website,Sportzaal Borgerstraat 109,Borgerstraat 109,1053PE,Amsterdam,West,,,,4.86575665,52.36466138,Capoeira,E,1,physical sports,combat sports and martial arts,All Sports,11,2
Capoeira,Capoeira Noord,www.capoeiranoord.nl,Gymzaal Chrysantenstraat 28,Chrysantenstraat 28,1031HT,Amsterdam,Noord,,34371545.0,,4.90604312,52.39189037,Capoeira,N,1,physical sports,combat sports and martial arts,All Sports,11,1
Capoeira,Capoeira Noord,www.capoeiranoord.nl,Sportzaal Eva Besnyöstraat 491,Eva Besnyöstraat 491,1087LG,Amsterdam,Oost,,34371545.0,,5.00795858,52.35008822,Capoeira,M,1,physical sports,combat sports and martial arts,All Sports,11,3
Capoeira,Caravelas Negras,www.cncapoeira.nl,Sportzaal Montessori Lyceum Amsterdam,Hobbemakade 54,1071XL,Amsterdam,Zuid,,37129624.0,ja,4.88618062,52.3554203,Capoeira,K,1,physical sports,combat sports and martial arts,All Sports,11,4
Capoeira,Caravelas Negras,www.cncapoeira.nl,NoLimit,Klateringpad 1,1104NA,Amsterdam,Zuidoost,,37129624.0,ja,4.97310349,52.31497894,Capoeira,T,1,physical sports,combat sports and martial arts,All Sports,11,1
Capoeira,Caravelas Negras,www.cncapoeira.nl,Gymzaal Lekstraat 35,Lekstraat 35,1079EM,Amsterdam,Zuid,,37129624.0,ja,4.90422499,52.34424265,Capoeira,K,1,physical sports,combat sports and martial arts,All Sports,11,4
Capoeira,Caravelas Negras,www.cncapoeira.nl,Sportcentrum De Pijp,Lizzy Ansinghstraat 88,1072RD,Amsterdam,Zuid,,37129624.0,ja,4.89371511,52.34975372,Capoeira,K,1,physical sports,combat sports and martial arts,All Sports,11,4
Capoeira,Capoeira Noord,www.capoeiranoord.nl,Sportcentrum De Pijp,Lizzy Ansinghstraat 88,1072RD,Amsterdam,Zuid,,34371545.0,,4.89371511,52.34975372,Capoeira,K,1,physical sports,combat sports and martial arts,All Sports,11,4
Capoeira,Berimbau de Ouro,www.berimbau.nl,Gymzaal Tweede Constantijn Huygensstraat 31,Tweede Constantijn Huygensstraat 31,1054NN,Amsterdam,West,,41216886.0,,4.87258554,52.36450252,Capoeira,E,1,physical sports,combat sports and martial arts,All Sports,11,2
Capoeira,Berimbau de Ouro,www.berimbau.nl,Gymzaal Vrolikstraat 8,Vrolikstraat 8,1091VG,Amsterdam,Oost,,41216886.0,,4.91250476,52.3549356,Capoeira,M,1,physical sports,combat sports and martial arts,All Sports,11,3
Cheerleading,Turnz,www.turnz.nl/cheerleading,Sportcentrum Ookmeer,Dokter Meurerlaan 7,1067SM,Amsterdam,Nieuw-West,,40535474.0,ja,4.80397743,52.3678604,Cheerleading,F,1,physical sports,acro sports,All Sports,4,1
Cheerleading,Turnz,www.turnz.nl/cheerleading,Sporthal Centrum voor vrije tijd,Ed Pelsterpark 8,1087EJ,Amsterdam,Oost,,,ja,4.99617033,52.35682337,Cheerleading,M,1,physical sports,acro sports,All Sports,4,1
Cheerleading,Turnz,www.turnz.nl/cheerleading,OSB,Gulden Kruis 5,1103BE,Amsterdam,Zuidoost,,,ja,4.96538424,52.31862767,Cheerleading,T,1,physical sports,acro sports,All Sports,4,1
Cheerleading,Turnz,www.turnz.nl/cheerleading,Sportcentrum De Pijp,Lizzy Ansinghstraat 88,1072RD,Amsterdam,Zuid,,,ja,4.89371511,52.34975372,Cheerleading,K,1,physical sports,acro sports,All Sports,4,1
Circus,Circuswerkplaats Boost,www.cwboost.nl,Circuswerkplaats Boost,Marcusstraat 48,1091TK,Amsterdam,Oost,,34206036.0,,4.91262963,52.3514938,Circus,M,1,physical sports,others,All Sports,3,1
Circus,De Circusclub,www.decircusclub.nl,Vormingscentrum Rapenburg,Rapenburg 51,1011TV,Amsterdam,Centrum,,41261425.0,,4.91043403,52.3700626,Circus,A,1,physical sports,others,All Sports,3,1
Circus,Olympia Circus,www.olympiacircus.amsterdam,Circus Lab Amsterdam,Schipluidenlaan 10,1062HE,Amsterdam,Nieuw-West,,34272442.0,,4.83852566,52.35723125,Circus,F,1,physical sports,others,All Sports,3,1
Conditietraining,Tijgertje,www.tijgertje.nl,Readegebouw,Overtoom 283,1054HW,Amsterdam,West,"Visuele beperking, Chronisch ziek, Lichamelijke beperking, Auditieve beperking",40539506.0,,4.86684929,52.36037903,Fitness,E,1,physical sports,gym sports,All Sports,95,22
Conditietraining,Gaasperdam,www.sporthalgaasperdam.nl/conditietraining,Sporthal Gaasperdam,Ravenswaaipad 5,1106AW,Amsterdam,Zuidoost,,40537847.0,,4.97825726,52.29676965,Fitness,T,1,physical sports,gym sports,All Sports,95,8
Conditietraining,Gaasperdam,www.conditietrainen-gaasperdam.nl,De Tamboerijn,Reigersbos 301,1107EZ,Amsterdam,Zuidoost,,,,4.97712152,52.294348,Fitness,T,1,physical sports,gym sports,All Sports,95,8
Conditietraining,C.C.A.N.,www.ccan.nl,Gymzaal IJdoornschool,Werengouw 85,1024NN,Amsterdam,Noord,,62817132.0,,4.95353841,52.39175376,Fitness,N,1,physical sports,gym sports,All Sports,95,5
Cricket,V.V.V.,www.vvv-cricket.nl,Sportpark 't Loopveld,Aanloop 2,1183SZ,Amstelveen,Zuid,,40530657.0,,4.88479553,52.32047213,Cricket,K,1,physical sports,bat-and-ball,All Sports,6,3
Cricket,A.C.C.,www.acc-cricket.nl,Sportpark 't Loopveld,Aanloop 3,1183SZ,Amstelveen,Zuid,,40534241.0,,4.88380799,52.31905238,Cricket,K,1,physical sports,bat-and-ball,All Sports,6,3
Cricket,Cricket Club Qui Vive,www.quivivecc.com,Sportpark De Eendracht,Bok de Korverweg 20,1067HR,Amsterdam,Nieuw-West,,40536998.0,,4.78522141,52.37924265,Cricket,F,1,physical sports,bat-and-ball,All Sports,6,1
Cricket,Dosti,www.dosticricketclub.nl,Sportpark Drie Burg,Drie Burgpad 5,1097HK,Amsterdam,Oost,,40534216.0,,4.93233618,52.34054322,Cricket,M,1,physical sports,bat-and-ball,All Sports,6,1
Cricket,Groen & Wit,www.facebook.com/bijlmer.sportpark,Bijlmer Sportpark,Karspeldreef 505,1102BX,Amsterdam,Zuidoost,,,,4.96474872,52.3114262,Cricket,T,1,physical sports,bat-and-ball,All Sports,6,1
Cricket,V.R.A.,www.vra.nl,Sportpark Amsterdamse Bos,Nieuwe Kalfjeslaan 21b,1182AA,Amstelveen,Zuid,,40530970.0,,4.85052718,52.31905472,Cricket,K,1,physical sports,bat-and-ball,All Sports,6,3
Dammen,V.A.D.,www.kndb.nl,Denksportcafé 2 Klaveren,De Clercqstraat 136,1052NP,Amsterdam,West,,,,4.86557485,52.37013411,Dammen,E,1,Mind sports,board games,All Sports,2,1
Dammen,Damclub 020,www.damclub020.nl,Go-centrum,Schokland 14,1181HV,Amstelveen,Zuid,,,,4.86336374,52.31520626,Dammen,K,1,Mind sports,board games,All Sports,2,1
Dans,Dansschool Pastora Flamenco,www.pastora.nl,Dansschool Oostveen,Amstelveenseweg 132,1075XL,Amsterdam,Zuid,,34353860.0,,4.85533784,52.35442291,Dance,K,1,physical sports,gym sports,All Sports,27,4
Dans,Rock 'n Roll vereniging Gel,www.gel-online.nl,Global Dancelab,Borgerstraat 112,1053PX,Amsterdam,West,,,,4.86488899,52.36478338,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Streetmotion,www.streetmotion.nl,Streetmotion,Buikslotermeerplein 15,1025ES,Amsterdam,Noord,,,,4.93560785,52.39973968,Dance,N,1,physical sports,gym sports,All Sports,27,7
Dans,Roos Dansverhalen,www.roosdansverhalen.nl,Gymzaal Meidoornschool,Chasséstraat 59,1057JA,Amsterdam,West,,,,4.86138813,52.36905504,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Chassé Dans Studio,www.chassedancestudios.com,Chassé Dans Studio,Chasséstraat 64,1057JJ,Amsterdam,West,,,,4.86158761,52.37002713,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Mascha's Dansstudio,www.maschasdansstudio.nl,Chassé Dans Studio,Chasséstraat 64,1057JJ,Amsterdam,West,,52090868.0,,4.86158761,52.37002713,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Studio Westerdans,www.studiowesterdans.nl,Cliffordstudio,Cliffordstraat 38,1051GV,Amsterdam,West,,,,4.87092329,52.38370204,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Ohla! KidsDance,www.ohla.nl,De Cameleon Theater Amsterdam West,Derde Kostverlorenkade 35,1054TS,Amsterdam,West,,30222759.0,,4.8559482,52.35861395,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Dansschool Redlex,www.dansschoolredlex.nl,Dansschool Redlex,Johan van Hasseltweg 39,1021KN,Amsterdam,Noord,,,,4.92788992,52.38566198,Dance,N,1,physical sports,gym sports,All Sports,27,7
Dans,Balletschool Kamperfoelie,www.balletschool-kamperfoelie.nl,Balletschool Kamperfoelie,Kamperfoelieweg 84,1032HR,Amsterdam,Noord,,67573185.0,,4.91453651,52.39570292,Dance,N,1,physical sports,gym sports,All Sports,27,7
Dans,Dansschool DanceMatic,www.dancematic.nl,DanceMatic,Kometensingel 189,1033BE,Amsterdam,Noord,,,,4.88645465,52.41438071,Dance,N,1,physical sports,gym sports,All Sports,27,7
Dans,DanceMatic,www.dancematic.nl/home/,Huis van de Wijk De Evenaar,Kometensingel 189,1033BE,Amsterdam,Noord,,57460132.0,,4.88645465,52.41438071,Dance,N,1,physical sports,gym sports,All Sports,27,7
Dans,DANSLAB Noord,www.danslabnoord.nl/,Danslab Noord,Korte Papaverweg 14-A,1032KB,Amsterdam,Noord,,68947275.0,,4.91147574,52.39371298,Dance,N,1,physical sports,gym sports,All Sports,27,7
Dans,DANSLAB Noord,www.danslabnoord.nl,DANSLAB Noord,Korte Papaverweg 14A,1032KB,Amsterdam,Noord,,,,4.91147574,52.39371298,Dance,N,1,physical sports,gym sports,All Sports,27,7
Dans,Wolverine Line Dancers,www.kindervreugd.org,Kindervreugd,Kramatweg 31a,1095JS,Amsterdam,Oost,,40530364.0,,4.94644649,52.36478255,Dance,M,1,physical sports,gym sports,All Sports,27,3
Dans,Amsterdam Dance Centre,www.amsterdamdancecentre.nl,Amsterdam Dance Centre locatie IJburg,Krijn Taconiskade 444,1087HW,Amsterdam,Oost,,34156497.0,,5.00673637,52.35373907,Dance,M,1,physical sports,gym sports,All Sports,27,3
Dans,Studio Solebay,www.solebay.nl,Dansstudio Solebay,Livornostraat 22,1055ZZ,Amsterdam,West,,,,4.8536433,52.38426357,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Amsterdam Dance Centre,www.amsterdamdancecentre.nl,Amsterdam Dance Centre locatie Centrum,Marnixstraat 342E,1016XT,Amsterdam,West,,34156497.0,,4.87922668,52.36682753,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Studio West,www.studiowest.nl,De Meervaart,Osdorpplein 6,1068EL,Amsterdam,Nieuw-West,,,,4.8069184,52.35854554,Dance,F,1,physical sports,gym sports,All Sports,27,1
Dans,Balletschool de Kattensprong,www.balletschooldekattensprong.nl,De Springplank (gymzaal),Robert Scottstraat 28-34,1056AZ,Amsterdam,West,,63968622.0,,4.84640028,52.37356228,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Dansschool Pastora Flamenco,www.pastora.nl,Cinetol,Tolstraat 182,1074VM,Amsterdam,Zuid,,34353860.0,,4.90656811,52.35282649,Dance,K,1,physical sports,gym sports,All Sports,27,4
Dans,Dansschool Pastora Flamenco,www.pastora.nl,El Flamenco,Tussen de Bogen 95,1013JB,Amsterdam,Centrum,,34353860.0,,4.88554045,52.38478047,Dance,A,1,physical sports,gym sports,All Sports,27,1
Dans,Movelab Dance Centre,www.movelabdance.com,Daltonschool De Meer,Van 't Hofflaan 50,1097EP,Amsterdam,Oost,,66693551.0,,4.93367471,52.34712379,Dance,M,1,physical sports,gym sports,All Sports,27,3
Dans,Movendi,www.movendi.nl,Cornelis Vrijschool,Van de Veldestraat 3,1071CW,Amsterdam,Zuid,,34184249.0,,4.87980641,52.35959043,Dance,K,1,physical sports,gym sports,All Sports,27,4
Dans,Mascha's Dansstudio,www.maschasdansstudio.nl,Gymzaal Wachterliedpaviljoen,Wachterliedplantsoen 1,1055SB,Amsterdam,West,,52090868.0,,4.85384756,52.37763867,Dance,E,1,physical sports,gym sports,All Sports,27,11
Dans,Ohla! KidsDance,www.ohla.nl,Gymzalen Willem Witsenstraat 6-8,Willem Witsenstraat 6-8,1077AZ,Amsterdam,Zuid,,30222759.0,,4.87034696,52.35123583,Dance,K,1,physical sports,gym sports,All Sports,27,4
Drakenbootracen,Eerste Hollandse Drakenboot Club/EHDC,www.ehdc.nl,EHDC,Langbroekpad 3,1108EA,Amsterdam,Zuidoost,,40536950.0,,4.98054474,52.30471376,Dragon Boat Racing,T,1,physical sports,aquatic & paddle sports,All Sports,1,1
Duiksport,Duikteam Amsterdam,www.duikteamamsterdam.nl,Noorderparkbad,Sneeuwbalweg 5,1032VS,Amsterdam,Noord,,40532426.0,,4.91872836,52.39826964,Underwater Sports,N,1,physical sports,aquatic & paddle sports,All Sports,12,4
Floorball,Floorball Agents,www.amsterdamfloorball.nl,Sporthal Oostenburg,Oostenburgergracht 151,1018ND,Amsterdam,Centrum,,34208581.0,,4.92521155,52.36808996,Floorball,A,1,physical sports,stick and ball games,All Sports,1,1
Frisbee,Crunch Ultimate Frisbee,www.crunch-ultimate.net,Sportpark Drie Burg,Drie Burgpad 3,1097HK,Amsterdam,Oost,,,,4.93150923,52.34105234,Frisbee,M,1,physical sports,others,All Sports,2,1
Frisbee,Disc Sport Amsterdam Disc Golf,www.dsadiscgolf.com,Sloterplas,President Allendelaan 3,1064GW,Amsterdam,Nieuw-West,,63166887.0,,4.81712029,52.37001857,Frisbee,F,1,physical sports,others,All Sports,2,1
Gaelic Football,Amsterdam Gaelic Athelic Club,www.amsterdamgac.nl,Sportpark De Eendracht,Bok de Korverweg 4,1067HR,Amsterdam,Nieuw-West,,61403288.0,,4.78712247,52.37972092,Gaelic Football,F,1,physical sports,football family,All Sports,1,1
Go,De Amsterdamse Go Club,www.goinamsterdam.nl,Café Batavia,Prins Hendrikkade 85,1012AE,Amsterdam,Centrum,,,,4.90166866,52.37670484,Go,A,1,Mind sports,board games,All Sports,1,1
Golf,AMVJ,www.amvj-golf.nl,Sportpark 't Loopveld,Aanloop 4,1183SZ,Amstelveen,Zuid,,40533621.0,,4.88793439,52.31935266,Golf,K,1,physical sports,target sports,All Sports,8,1
Golf,Olympus,www.olympusgolf.nl,De Hoge Dijk,Abcouderstraatweg 46,1105AA,Amsterdam,Zuidoost,,40530004.0,,4.9597622,52.28710527,Golf,T,1,physical sports,target sports,All Sports,8,3
Golf,Golfclub Ookmeer,www.golfclubookmeer.nl,Sportpark Ookmeer,Abe Lenstralaan 8,1067MV,Amsterdam,Nieuw-West,,40535608.0,,4.79729527,52.3723841,Golf,F,1,physical sports,target sports,All Sports,8,3
Golf,Golfschool Vasco Tilon,www.golfles.org,Sportpark Ookmeer,Abe Lenstralaan 8,1067MV,Amsterdam,Nieuw-West,,,,4.79729527,52.3723841,Golf,F,1,physical sports,target sports,All Sports,8,3
Golf,Golfclub Amstelborgh,www.borchland.nl,Golfclub Amstelborgh,Borchlandweg 6-12,1114BD,Amsterdam-Duivendrecht,Zuidoost,,55268412.0,,4.9276264,52.31582756,Golf,T,1,physical sports,target sports,All Sports,8,3
